"","inegi.code","year","indicator","value","state","code","region","inegi leading","state long","state caps","state caps sa","state.new","state.new.long"
"766",9,1986,"total population",8680011,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"767",9,1987,"total population",8605002,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"768",9,1988,"total population",8517650,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"769",9,1989,"total population",8417786,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"770",9,1990,"total population",8389630,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"771",9,1991,"total population",8437167,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"772",9,1992,"total population",8479417,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"773",9,1993,"total population",8515465,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"774",9,1994,"total population",8545412,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"775",9,1995,"total population",8568905,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"776",9,1996,"total population",8588281,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"777",9,1997,"total population",8603851,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"778",9,1998,"total population",8613378,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"779",9,1999,"total population",8616747,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"780",9,2000,"total population",8640993,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"781",9,2001,"total population",8694150,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"782",9,2002,"total population",8751549,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"783",9,2003,"total population",8807884,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"784",9,2004,"total population",8861590,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"785",9,2005,"total population",8915004,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"786",9,2006,"total population",8941792,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"787",9,2007,"total population",8941750,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"788",9,2008,"total population",8942665,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"789",9,2009,"total population",8941128,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"790",9,2010,"total population",8981871,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"791",9,2011,"total population",9034475,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"792",9,2012,"total population",9049100,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"793",9,2013,"total population",9057829,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"794",9,2014,"total population",9062022,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"795",9,2015,"total population",9058734,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"796",9,2016,"total population",9053990,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"797",9,2017,"total population",9049086,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"798",9,2018,"total population",9041395,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"799",9,2019,"total population",9031213,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"800",9,2020,"total population",9018645,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"801",9,2021,"total population",9003827,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"802",9,2022,"total population",8986774,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"803",9,2023,"total population",8967558,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"804",9,2024,"total population",8946184,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"805",9,2025,"total population",8922674,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"806",9,2026,"total population",8897049,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"807",9,2027,"total population",8869318,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"808",9,2028,"total population",8839466,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"809",9,2029,"total population",8807517,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"810",9,2030,"total population",8773420,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"811",9,2031,"total population",8737176,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"812",9,2032,"total population",8698823,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"813",9,2033,"total population",8658382,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"814",9,2034,"total population",8615862,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"815",9,2035,"total population",8571330,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"816",9,2036,"total population",8524830,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"817",9,2037,"total population",8476391,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"818",9,2038,"total population",8426076,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"819",9,2039,"total population",8373949,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"820",9,2040,"total population",8320015,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"821",9,2041,"total population",8264328,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"822",9,2042,"total population",8206921,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"823",9,2043,"total population",8147816,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"824",9,2044,"total population",8087080,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"825",9,2045,"total population",8024763,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"826",9,2046,"total population",7960898,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"827",9,2047,"total population",7895596,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"828",9,2048,"total population",7828857,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"829",9,2049,"total population",7760767,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"830",9,2050,"total population",7691357,"Distrito Federal","DIF","Central",9,"Distrito Federal","DISTRITO FEDERAL","DISTRITO FEDERAL","Ciudad de M<e9>xico","Ciudad de M<e9>xico"
"831",10,1970,"total population",981400,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"832",10,1971,"total population",1003551,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"833",10,1972,"total population",1026046,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"834",10,1973,"total population",1048460,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"835",10,1974,"total population",1070837,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"836",10,1975,"total population",1093102,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"837",10,1976,"total population",1114968,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"838",10,1977,"total population",1136257,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"839",10,1978,"total population",1156967,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"840",10,1979,"total population",1177056,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"841",10,1980,"total population",1197358,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"842",10,1981,"total population",1218969,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"843",10,1982,"total population",1241091,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"844",10,1983,"total population",1262691,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"845",10,1984,"total population",1283738,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"846",10,1985,"total population",1304117,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"847",10,1986,"total population",1323929,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"848",10,1987,"total population",1343258,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"849",10,1988,"total population",1361959,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"850",10,1989,"total population",1379963,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"851",10,1990,"total population",1395466,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"852",10,1991,"total population",1408507,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"853",10,1992,"total population",1420875,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"854",10,1993,"total population",1432432,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"855",10,1994,"total population",1443184,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"856",10,1995,"total population",1453046,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"857",10,1996,"total population",1459126,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"858",10,1997,"total population",1461472,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"859",10,1998,"total population",1462797,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"860",10,1999,"total population",1463112,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"861",10,2000,"total population",1470425,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"862",10,2001,"total population",1486134,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"863",10,2002,"total population",1502756,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"864",10,2003,"total population",1519368,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"865",10,2004,"total population",1535647,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"866",10,2005,"total population",1552034,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"867",10,2006,"total population",1570259,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"868",10,2007,"total population",1590553,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"869",10,2008,"total population",1611815,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"870",10,2009,"total population",1633391,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"871",10,2010,"total population",1656602,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"872",10,2011,"total population",1682438,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"873",10,2012,"total population",1708439,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"874",10,2013,"total population",1733606,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"875",10,2014,"total population",1758160,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"876",10,2015,"total population",1781575,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"877",10,2016,"total population",1801963,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"878",10,2017,"total population",1819494,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"879",10,2018,"total population",1836460,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"880",10,2019,"total population",1852952,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"881",10,2020,"total population",1868996,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"882",10,2021,"total population",1884622,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"883",10,2022,"total population",1899856,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"884",10,2023,"total population",1914693,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"885",10,2024,"total population",1929168,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"886",10,2025,"total population",1943280,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"887",10,2026,"total population",1957036,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"888",10,2027,"total population",1970472,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"889",10,2028,"total population",1983563,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"890",10,2029,"total population",1996313,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"891",10,2030,"total population",2008714,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"892",10,2031,"total population",2020758,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"893",10,2032,"total population",2032424,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"894",10,2033,"total population",2043687,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"895",10,2034,"total population",2054510,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"896",10,2035,"total population",2064891,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"897",10,2036,"total population",2074805,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"898",10,2037,"total population",2084238,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"899",10,2038,"total population",2093176,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"900",10,2039,"total population",2101616,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"901",10,2040,"total population",2109527,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"902",10,2041,"total population",2116922,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"903",10,2042,"total population",2123779,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"904",10,2043,"total population",2130122,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"905",10,2044,"total population",2135932,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"906",10,2045,"total population",2141211,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
"907",10,2046,"total population",2145963,"Durango","DUR","North",10,"Durango","DURANGO","DURANGO","Durango","Durango"
